Daily Mean data	    supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2016-07-30,18,V ugm-3,19,V ugm-3,38,V ugm-3,68,V ugm-3,1,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-07-31,27,V ugm-3,19,V ugm-3,35,V ugm-3,64,V ugm-3,2,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-01,24,V ugm-3,7,V ugm-3,27,V ugm-3,38,V ugm-3,1,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-08-02,11,V ugm-3,7,V ugm-3,18,V ugm-3,28,V ugm-3,2,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-03,25,V ugm-3,4,V ugm-3,13,V ugm-3,19,V ugm-3,1,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-04,31,V ugm-3,5,V ugm-3,21,V ugm-3,28,V ugm-3,3,V ugm-3,No data,,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-05,31,V ugm-3,9,V ugm-3,30,V ugm-3,44,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-06,31,V ugm-3,6,V ugm-3,22,V ugm-3,30,V ugm-3,1,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-07,34,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-08,30,V ugm-3,13,V ugm-3,27,V ugm-3,47,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-08-09,24,V ugm-3,18,V ugm-3,33,V ugm-3,61,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-08-10,23,V ugm-3,15,V ugm-3,34,V ugm-3,57,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-08-11,19,V ugm-3,13,V ugm-3,30,V ugm-3,50,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-08-12,28,V ugm-3,6,V ugm-3,25,V ugm-3,34,V ugm-3,1,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-13,30,V ugm-3,7,V ugm-3,20,V ugm-3,31,V ugm-3,1,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-14,26,V ugm-3,16,V ugm-3,29,V ugm-3,53,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-15,33,V ugm-3,9,V ugm-3,25,V ugm-3,39,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-16,37,V ugm-3,11,V ugm-3,28,V ugm-3,45,V ugm-3,3,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-08-17,43,V ugm-3,5,V ugm-3,30,V ugm-3,38,V ugm-3,2,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-18,44,V ugm-3,13,V ugm-3,39,V ugm-3,59,V ugm-3,3,V ugm-3,No data,,31,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-19,36,V ugm-3,3,V ugm-3,29,V ugm-3,34,V ugm-3,3,V ugm-3,No data,,29,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-08-20,44,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,2,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-21,40,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,3,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-22,32,V ugm-3,3,V ugm-3,16,V ugm-3,20,V ugm-3,2,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-23,31,V ugm-3,9,V ugm-3,42,V ugm-3,56,V ugm-3,3,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-24,34,V ugm-3,29,V ugm-3,70,V ugm-3,115,V ugm-3,2,V ugm-3,No data,,33,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-25,31,V ugm-3,14,V ugm-3,56,V ugm-3,77,V ugm-3,2,V ugm-3,No data,,36,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-26,23,V ugm-3,19,V ugm-3,43,V ugm-3,72,V ugm-3,2,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-08-27,40,V ugm-3,6,V ugm-3,35,V ugm-3,44,V ugm-3,3,V ugm-3,No data,,29,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-08-28,39,V ugm-3,3,V ugm-3,13,V ugm-3,17,V ugm-3,3,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-29,29,V ugm-3,29,V ugm-3,44,V ugm-3,88,V ugm-3,1,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-08-30,44,V ugm-3,16,V ugm-3,37,V ugm-3,61,V ugm-3,1,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-08-31,34,V ugm-3,4,V ugm-3,30,V ugm-3,36,V ugm-3,2,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-01,18,V ugm-3,10,V ugm-3,28,V ugm-3,43,V ugm-3,2,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-02,21,V ugm-3,3,V ugm-3,20,V ugm-3,25,V ugm-3,2,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-03,20,V ugm-3,3,V ugm-3,20,V ugm-3,25,V ugm-3,3,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-04,28,V ugm-3,3,V ugm-3,16,V ugm-3,20,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-05,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-09-06,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-09-07,33,V ugm-3,10,V ugm-3,32,V ugm-3,47,V ugm-3,4,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-08,27,V ugm-3,8,V ugm-3,38,V ugm-3,51,V ugm-3,3,V ugm-3,No data,,24,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-09,33,V ugm-3,3,V ugm-3,17,V ugm-3,21,V ugm-3,3,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-10,21,V ugm-3,4,V ugm-3,20,V ugm-3,27,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-09-11,24,V ugm-3,9,V ugm-3,24,V ugm-3,38,V ugm-3,3,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-12,20,V ugm-3,9,V ugm-3,31,V ugm-3,44,V ugm-3,1,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-09-13,29,V ugm-3,23,V ugm-3,62,V ugm-3,97,V ugm-3,3,V ugm-3,No data,,34,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-14,36,V ugm-3,11,V ugm-3,46,V ugm-3,64,V ugm-3,2,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-15,34,V ugm-3,18,V ugm-3,49,V ugm-3,78,V ugm-3,2,V ugm-3,No data,,36,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-16,17,V ugm-3,30,V ugm-3,31,V ugm-3,78,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-17,11,V ugm-3,30,V ugm-3,25,V ugm-3,71,V ugm-3,2,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-09-18,21,V ugm-3,16,V ugm-3,35,V ugm-3,59,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-19,9,V ugm-3,23,V ugm-3,37,V ugm-3,72,V ugm-3,2,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-20,9,V ugm-3,13,V ugm-3,30,V ugm-3,51,V ugm-3,2,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-21,28,V ugm-3,11,V ugm-3,38,V ugm-3,55,V ugm-3,2,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-22,30,V ugm-3,4,V ugm-3,27,V ugm-3,33,V ugm-3,1,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-23,30,V ugm-3,7,V ugm-3,32,V ugm-3,44,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-09-24,45,V ugm-3,2,V ugm-3,32,V ugm-3,36,V ugm-3,4,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-25,44,V ugm-3,1,V ugm-3,16,V ugm-3,18,V ugm-3,3,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-09-26,23,V ugm-3,7,V ugm-3,34,V ugm-3,44,V ugm-3,2,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-09-27,19,V ugm-3,5,V ugm-3,31,V ugm-3,39,V ugm-3,2,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-09-28,26,V ugm-3,5,V ugm-3,24,V ugm-3,32,V ugm-3,3,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-29,27,V ugm-3,5,V ugm-3,27,V ugm-3,34,V ugm-3,4,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-09-30,27,V ugm-3,4,V ugm-3,29,V ugm-3,36,V ugm-3,4,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-10-01,18,V ugm-3,7,V ugm-3,34,V ugm-3,45,V ugm-3,3,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-10-02,20,V ugm-3,13,V ugm-3,32,V ugm-3,52,V ugm-3,3,V ugm-3,No data,,14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS)
2016-10-03,12,V ugm-3,40,V ugm-3,51,V ugm-3,113,V ugm-3,2,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-10-04,18,V ugm-3,16,V ugm-3,32,V ugm-3,57,V ugm-3,3,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-10-05,28,V ugm-3,7,V ugm-3,29,V ugm-3,40,V ugm-3,2,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-10-06,24,V ugm-3,10,V ugm-3,31,V ugm-3,46,V ugm-3,3,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-10-07,11,V ugm-3,17,V ugm-3,38,V ugm-3,64,V ugm-3,3,V ugm-3,No data,,19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-10-08,17,V ugm-3,13,V ugm-3,33,V ugm-3,53,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-10-09,22,V ugm-3,9,V ugm-3,28,V ugm-3,42,V ugm-3,3,V ugm-3,No data,,11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-10-10,13,V ugm-3,23,V ugm-3,38,V ugm-3,73,V ugm-3,No data,V ugm-3,No data,,13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS)
2016-10-11,8,V ugm-3,24,V ugm-3,37,V ugm-3,74,V ugm-3,No data,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-10-12,9,V ugm-3,20,V ugm-3,30,V ugm-3,61,V ugm-3,No data,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-10-13,6,V ugm-3,25,V ugm-3,32,V ugm-3,71,V ugm-3,No data,V ugm-3,No data,,21,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-10-14,5,V ugm-3,28,V ugm-3,35,V ugm-3,78,V ugm-3,No data,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-15,16,V ugm-3,12,V ugm-3,36,V ugm-3,54,V ugm-3,No data,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-16,24,V ugm-3,4,V ugm-3,31,V ugm-3,37,V ugm-3,No data,V ugm-3,No data,,15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
