Daily Maximum data	   supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London Bloomsbury",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2015-04-03,34,V ugm-3,51,V ugm-3,67,V ugm-3,139,V ugm-3,4,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-04-04,36,V ugm-3,42,V ugm-3,69,V ugm-3,126,V ugm-3,3,V ugm-3,No data,,29,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2015-04-05,66,V ugm-3,49,V ugm-3,80,V ugm-3,139,V ugm-3,3,V ugm-3,No data,,26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-04-06,55,V ugm-3,58,V ugm-3,76,V ugm-3,165,V ugm-3,7,V ugm-3,No data,,35,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2015-04-07,68,V ugm-3,72,V ugm-3,94,V ugm-3,205,V ugm-3,5,V ugm-3,No data,,45,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2015-04-08,30,V ugm-3,131,V ugm-3,93,V ugm-3,279,V ugm-3,7,V ugm-3,No data,,79,V ugm-3 (TEOM FDMS),67,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2015-04-09,67,V ugm-3,84,V ugm-3,91,V ugm-3,206,V ugm-3,4,V ugm-3,No data,,73,V ugm-3 (TEOM FDMS),58,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),55,V ugm-3 (TEOM FDMS),41,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS)
2015-04-10,90,V ugm-3,121,V ugm-3,105,V ugm-3,290,V ugm-3,10,V ugm-3,No data,,93,V ugm-3 (TEOM FDMS),72,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),71,V ugm-3 (TEOM FDMS),53,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS)
2015-04-11,83,V ugm-3,39,V ugm-3,76,V ugm-3,126,V ugm-3,4,V ugm-3,No data,,32,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2015-04-12,88,V ugm-3,23,V ugm-3,55,V ugm-3,87,V ugm-3,2,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-04-13,65,V ugm-3,38,V ugm-3,74,V ugm-3,132,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-04-14,78,V ugm-3,35,V ugm-3,67,V ugm-3,120,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-04-15,85,V ugm-3,61,V ugm-3,106,V ugm-3,200,V ugm-3,6,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-04-16,51,V ugm-3,40,V ugm-3,66,V ugm-3,124,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2015-04-17,66,V ugm-3,35,V ugm-3,67,V ugm-3,120,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-04-18,77,V ugm-3,18,V ugm-3,50,V ugm-3,74,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-04-19,64,V ugm-3,26,V ugm-3,66,V ugm-3,96,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-04-20,87,V ugm-3,86,V ugm-3,86,V ugm-3,218,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-04-21,73,V ugm-3,51,V ugm-3,82,V ugm-3,149,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-04-22,61,V ugm-3,57,V ugm-3,80,V ugm-3,167,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-04-23,69,V ugm-3,22,V ugm-3,98,V ugm-3,129,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2015-04-24,79,V ugm-3,16,V ugm-3,82,V ugm-3,108,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),48,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS)
2015-04-25,76,V ugm-3,6,V ugm-3,39,V ugm-3,47,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-04-26,49,V ugm-3,30,V ugm-3,72,V ugm-3,117,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-04-27,39,V ugm-3,58,V ugm-3,77,V ugm-3,141,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-04-28,53,V ugm-3,38,V ugm-3,66,V ugm-3,124,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-04-29,55,V ugm-3,14,V ugm-3,84,V ugm-3,105,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-04-30,59,V ugm-3,39,V ugm-3,75,V ugm-3,127,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-01,64,V ugm-3,31,V ugm-3,64,V ugm-3,109,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-05-02,54,V ugm-3,17,V ugm-3,69,V ugm-3,93,V ugm-3,5,V ugm-3,No data,,34,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2015-05-03,81,V ugm-3,18,V ugm-3,70,V ugm-3,97,V ugm-3,5,V ugm-3,No data,,40,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2015-05-04,84,V ugm-3,8,V ugm-3,60,V ugm-3,72,V ugm-3,5,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2015-05-05,82,V ugm-3,6,V ugm-3,39,V ugm-3,45,V ugm-3,7,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-05-06,76,V ugm-3,6,V ugm-3,40,V ugm-3,45,V ugm-3,4,V ugm-3,No data,,27,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-05-07,74,V ugm-3,9,V ugm-3,47,V ugm-3,61,V ugm-3,1,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-05-08,58,V ugm-3,67,V ugm-3,84,V ugm-3,186,V ugm-3,3,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-09,92,V ugm-3,6,V ugm-3,76,V ugm-3,84,V ugm-3,2,V ugm-3,No data,,16,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2015-05-10,86,V ugm-3,3,V ugm-3,51,V ugm-3,53,V ugm-3,2,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-05-11,66,V ugm-3,8,V ugm-3,51,V ugm-3,64,V ugm-3,3,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-12,74,V ugm-3,11,V ugm-3,59,V ugm-3,73,V ugm-3,3,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-05-13,58,V ugm-3,39,V ugm-3,76,V ugm-3,132,V ugm-3,4,V ugm-3,No data,,34,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-05-14,50,V ugm-3,41,V ugm-3,77,V ugm-3,139,V ugm-3,5,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-05-15,62,V ugm-3,28,V ugm-3,63,V ugm-3,106,V ugm-3,3,V ugm-3,No data,,20,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-16,78,V ugm-3,41,V ugm-3,71,V ugm-3,133,V ugm-3,4,V ugm-3,No data,,23,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-17,80,V ugm-3,11,V ugm-3,68,V ugm-3,76,V ugm-3,3,V ugm-3,No data,,22,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-05-18,72,V ugm-3,13,V ugm-3,54,V ugm-3,74,V ugm-3,6,V ugm-3,No data,,17,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-05-19,63,V ugm-3,30,V ugm-3,87,V ugm-3,121,V ugm-3,5,V ugm-3,No data,,18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-05-20,46,V ugm-3,74,V ugm-3,83,V ugm-3,192,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-05-21,83,V ugm-3,47,V ugm-3,76,V ugm-3,149,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-22,49,V ugm-3,45,V ugm-3,70,V ugm-3,123,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-05-23,55,V ugm-3,34,V ugm-3,50,V ugm-3,90,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-05-24,59,V ugm-3,29,V ugm-3,47,V ugm-3,91,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-25,57,V ugm-3,18,V ugm-3,56,V ugm-3,82,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-05-26,49,V ugm-3,40,V ugm-3,66,V ugm-3,123,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-05-27,84,V ugm-3,31,V ugm-3,61,V ugm-3,109,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-28,73,V ugm-3,75,V ugm-3,72,V ugm-3,187,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2015-05-29,55,V ugm-3,40,V ugm-3,106,V ugm-3,160,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-05-30,71,V ugm-3,24,V ugm-3,64,V ugm-3,100,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-05-31,53,V ugm-3,15,V ugm-3,88,V ugm-3,109,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-06-01,78,V ugm-3,7,V ugm-3,34,V ugm-3,45,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-06-02,80,V ugm-3,8,V ugm-3,36,V ugm-3,44,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-06-03,63,V ugm-3,18,V ugm-3,91,V ugm-3,111,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2015-06-04,71,V ugm-3,78,V ugm-3,95,V ugm-3,200,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2015-06-05,59,V ugm-3,37,V ugm-3,85,V ugm-3,139,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2015-06-06,76,V ugm-3,6,V ugm-3,62,V ugm-3,71,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2015-06-07,73,V ugm-3,10,V ugm-3,64,V ugm-3,78,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-06-08,53,V ugm-3,37,V ugm-3,56,V ugm-3,112,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-06-09,58,V ugm-3,38,V ugm-3,69,V ugm-3,128,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2015-06-10,71,V ugm-3,29,V ugm-3,60,V ugm-3,103,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-06-11,94,V ugm-3,41,V ugm-3,71,V ugm-3,134,V ugm-3,10,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2015-06-12,96,V ugm-3,34,V ugm-3,118,V ugm-3,142,V ugm-3,5,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),76,V ugm-3 (TEOM FDMS),59,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS)
2015-06-13,63,V ugm-3,23,V ugm-3,90,V ugm-3,100,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),65,V ugm-3 (TEOM FDMS),45,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS)
2015-06-14,50,V ugm-3,31,V ugm-3,60,V ugm-3,102,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
2015-06-15,56,V ugm-3,28,V ugm-3,61,V ugm-3,101,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-06-16,69,V ugm-3,41,V ugm-3,86,V ugm-3,139,V ugm-3,4,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-06-17,44,V ugm-3,16,V ugm-3,46,V ugm-3,71,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2015-06-18,49,V ugm-3,41,V ugm-3,80,V ugm-3,128,V ugm-3,2,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2015-06-19,47,V ugm-3,63,V ugm-3,81,V ugm-3,171,V ugm-3,3,V ugm-3,No data,,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
