Daily Maximum data	   supplied by UK-air on 07/09/2018
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"London N. Kensington",,,,,,,,,,,,,,,,,,,,,,,
Date,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2016-09-25,77,V ugm-3,3,V ugm-3,34,V ugm-3,36,V ugm-3,4,V ugm-3,0.17,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-26,52,V ugm-3,37,V ugm-3,66,V ugm-3,122,V ugm-3,3,V ugm-3,0.3,V mgm-3,26,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-27,53,V ugm-3,8,V ugm-3,55,V ugm-3,67,V ugm-3,3,V ugm-3,0.25,V mgm-3,18,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-09-28,49,V ugm-3,18,V ugm-3,43,V ugm-3,71,V ugm-3,4,V ugm-3,0.23,V mgm-3,32,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-29,59,V ugm-3,5,V ugm-3,34,V ugm-3,38,V ugm-3,3,V ugm-3,0.2,V mgm-3,20,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-09-30,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,18,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS)
2016-10-01,57,V ugm-3,17,V ugm-3,52,V ugm-3,74,V ugm-3,4,V ugm-3,0.25,V mgm-3,18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-10-02,60,V ugm-3,106,V ugm-3,72,V ugm-3,230,V ugm-3,4,V ugm-3,0.8,V mgm-3,28,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-10-03,55,V ugm-3,399,V ugm-3,97,V ugm-3,709,V ugm-3,14,V ugm-3,1,V mgm-3,49,V ugm-3 (TEOM FDMS),50,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-04,43,V ugm-3,84,V ugm-3,66,V ugm-3,194,V ugm-3,3,V ugm-3,0.41,V mgm-3,32,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-10-05,53,V ugm-3,15,V ugm-3,57,V ugm-3,80,V ugm-3,3,V ugm-3,0.24,V mgm-3,24,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-10-06,54,V ugm-3,12,V ugm-3,47,V ugm-3,66,V ugm-3,3,V ugm-3,0.18,V mgm-3,16,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-07,41,V ugm-3,25,V ugm-3,68,V ugm-3,106,V ugm-3,4,V ugm-3,0.35,V mgm-3,25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-10-08,60,V ugm-3,6,V ugm-3,43,V ugm-3,49,V ugm-3,3,V ugm-3,0.24,V mgm-3,17,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-09,57,V ugm-3,7,V ugm-3,55,V ugm-3,65,V ugm-3,2,V ugm-3,0.31,V mgm-3,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS)
2016-10-10,53,V ugm-3,51,V ugm-3,58,V ugm-3,137,V ugm-3,4,V ugm-3,0.33,V mgm-3,16,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-11,41,V ugm-3,99,V ugm-3,71,V ugm-3,217,V ugm-3,6,V ugm-3,0.47,V mgm-3,24,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-10-12,34,V ugm-3,22,V ugm-3,55,V ugm-3,76,V ugm-3,3,V ugm-3,0.31,V mgm-3,22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-10-13,25,V ugm-3,34,V ugm-3,48,V ugm-3,91,V ugm-3,5,V ugm-3,0.33,V mgm-3,27,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-10-14,19,V ugm-3,90,V ugm-3,48,V ugm-3,185,V ugm-3,6,V ugm-3,0.5,V mgm-3,30,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-10-15,65,V ugm-3,50,V ugm-3,68,V ugm-3,119,V ugm-3,5,V ugm-3,0.46,V mgm-3,35,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-10-16,65,V ugm-3,7,V ugm-3,56,V ugm-3,66,V ugm-3,3,V ugm-3,0.35,V mgm-3,22,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-17,62,V ugm-3,20,V ugm-3,64,V ugm-3,95,V ugm-3,2,V ugm-3,0.33,V mgm-3,19,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-18,58,V ugm-3,11,V ugm-3,50,V ugm-3,67,V ugm-3,2,V ugm-3,0.26,V mgm-3,15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-19,44,V ugm-3,10,V ugm-3,55,V ugm-3,66,V ugm-3,2,V ugm-3,0.34,V mgm-3,18,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-10-20,47,V ugm-3,20,V ugm-3,58,V ugm-3,79,V ugm-3,2,V ugm-3,0.4,V mgm-3,18,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-10-21,40,V ugm-3,20,V ugm-3,53,V ugm-3,83,V ugm-3,2,V ugm-3,0.36,V mgm-3,20,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-22,44,V ugm-3,20,V ugm-3,51,V ugm-3,74,V ugm-3,3,V ugm-3,0.32,V mgm-3,22,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-23,45,V ugm-3,21,V ugm-3,40,V ugm-3,70,V ugm-3,4,V ugm-3,0.3,V mgm-3,25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2016-10-24,25,V ugm-3,39,V ugm-3,74,V ugm-3,125,V ugm-3,6,V ugm-3,0.39,V mgm-3,37,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2016-10-25,20,V ugm-3,180,V ugm-3,89,V ugm-3,365,V ugm-3,8,V ugm-3,1,V mgm-3,58,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),45,V ugm-3 (TEOM FDMS),39,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2016-10-26,54,V ugm-3,41,V ugm-3,75,V ugm-3,116,V ugm-3,3,V ugm-3,0.51,V mgm-3,43,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),37,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2016-10-27,55,V ugm-3,23,V ugm-3,54,V ugm-3,83,V ugm-3,1,V ugm-3,0.36,V mgm-3,24,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-10-28,61,V ugm-3,53,V ugm-3,68,V ugm-3,147,V ugm-3,3,V ugm-3,0.47,V mgm-3,37,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-10-29,20,V ugm-3,263,V ugm-3,83,V ugm-3,481,V ugm-3,11,V ugm-3,1.5,V mgm-3,83,V ugm-3 (TEOM FDMS),76,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),70,V ugm-3 (TEOM FDMS),65,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-10-30,7,V ugm-3,236,V ugm-3,89,V ugm-3,451,V ugm-3,9,V ugm-3,1.5,V mgm-3,89,V ugm-3 (TEOM FDMS),82,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),79,V ugm-3 (TEOM FDMS),73,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2016-10-31,4,V ugm-3,344,V ugm-3,116,V ugm-3,641,V ugm-3,13,V ugm-3,1.5,V mgm-3,77,V ugm-3 (TEOM FDMS),67,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),60,V ugm-3 (TEOM FDMS),50,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS)
2016-11-01,41,V ugm-3,406,V ugm-3,88,V ugm-3,706,V ugm-3,17,V ugm-3,1.7,V mgm-3,84,V ugm-3 (TEOM FDMS),74,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),73,V ugm-3 (TEOM FDMS),62,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS)
2016-11-02,41,V ugm-3,246,V ugm-3,108,V ugm-3,485,V ugm-3,10,V ugm-3,0.92,V mgm-3,45,V ugm-3 (TEOM FDMS),44,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),36,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2016-11-03,26,V ugm-3,182,V ugm-3,91,V ugm-3,358,V ugm-3,7,V ugm-3,0.68,V mgm-3,47,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-11-04,25,V ugm-3,83,V ugm-3,83,V ugm-3,189,V ugm-3,6,V ugm-3,0.59,V mgm-3,41,V ugm-3 (TEOM FDMS),37,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-11-05,56,V ugm-3,74,V ugm-3,63,V ugm-3,176,V ugm-3,6,V ugm-3,0.47,V mgm-3,57,V ugm-3 (TEOM FDMS),56,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),53,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-11-06,45,V ugm-3,8,V ugm-3,43,V ugm-3,55,V ugm-3,2,V ugm-3,0.28,V mgm-3,45,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-11-07,50,V ugm-3,38,V ugm-3,71,V ugm-3,129,V ugm-3,3,V ugm-3,0.36,V mgm-3,21,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-11-08,26,V ugm-3,117,V ugm-3,82,V ugm-3,243,V ugm-3,4,V ugm-3,0.41,V mgm-3,32,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS)
2016-11-09,32,V ugm-3,47,V ugm-3,70,V ugm-3,134,V ugm-3,5,V ugm-3,0.45,V mgm-3,16,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-11-10,36,V ugm-3,82,V ugm-3,74,V ugm-3,191,V ugm-3,5,V ugm-3,0.44,V mgm-3,21,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-11-11,33,V ugm-3,154,V ugm-3,89,V ugm-3,326,V ugm-3,6,V ugm-3,0.9,V mgm-3,43,V ugm-3 (TEOM FDMS),41,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),33,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2016-11-12,36,V ugm-3,96,V ugm-3,83,V ugm-3,225,V ugm-3,6,V ugm-3,0.82,V mgm-3,31,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-11-13,46,V ugm-3,190,V ugm-3,85,V ugm-3,376,V ugm-3,7,V ugm-3,0.84,V mgm-3,43,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-11-14,27,V ugm-3,162,V ugm-3,80,V ugm-3,329,V ugm-3,6,V ugm-3,0.84,V mgm-3,44,V ugm-3 (TEOM FDMS),41,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),37,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-11-15,35,V ugm-3,17,V ugm-3,54,V ugm-3,78,V ugm-3,3,V ugm-3,0.31,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-11-16,51,V ugm-3,6,V ugm-3,63,V ugm-3,69,V ugm-3,4,V ugm-3,0.3,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-11-17,56,V ugm-3,7,V ugm-3,51,V ugm-3,62,V ugm-3,5,V ugm-3,0.2,V mgm-3,22,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-11-18,70,V ugm-3,12,V ugm-3,72,V ugm-3,88,V ugm-3,5,V ugm-3,0.28,V mgm-3,17,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-11-19,40,V ugm-3,33,V ugm-3,68,V ugm-3,113,V ugm-3,4,V ugm-3,0.3,V mgm-3,15,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-11-20,56,V ugm-3,23,V ugm-3,62,V ugm-3,98,V ugm-3,8,V ugm-3,0.36,V mgm-3,22,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2016-11-21,66,V ugm-3,93,V ugm-3,69,V ugm-3,211,V ugm-3,8,V ugm-3,0.45,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-11-22,64,V ugm-3,39,V ugm-3,75,V ugm-3,134,V ugm-3,4,V ugm-3,0.45,V mgm-3,22,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS)
2016-11-23,38,V ugm-3,63,V ugm-3,67,V ugm-3,158,V ugm-3,4,V ugm-3,0.57,V mgm-3,30,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-11-24,59,V ugm-3,6,V ugm-3,35,V ugm-3,43,V ugm-3,2,V ugm-3,0.22,V mgm-3,22,V ugm-3 (TEOM FDMS),21,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-11-25,60,V ugm-3,11,V ugm-3,48,V ugm-3,56,V ugm-3,2,V ugm-3,0.23,V mgm-3,21,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS)
2016-11-26,40,V ugm-3,51,V ugm-3,60,V ugm-3,139,V ugm-3,4,V ugm-3,0.42,V mgm-3,36,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-11-27,61,V ugm-3,6,V ugm-3,43,V ugm-3,49,V ugm-3,2,V ugm-3,0.23,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-11-28,62,V ugm-3,53,V ugm-3,74,V ugm-3,152,V ugm-3,3,V ugm-3,0.31,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS)
2016-11-29,17,V ugm-3,315,V ugm-3,124,V ugm-3,608,V ugm-3,13,V ugm-3,1.3,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),43,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2016-11-30,3,V ugm-3,389,V ugm-3,151,V ugm-3,744,V ugm-3,16,V ugm-3,1.7,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),97,V ugm-3 (TEOM FDMS),86,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS)
2016-12-01,4,V ugm-3,287,V ugm-3,126,V ugm-3,555,V ugm-3,13,V ugm-3,1.1,V mgm-3,82,V ugm-3 (TEOM FDMS),72,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),64,V ugm-3 (TEOM FDMS),55,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2016-12-02,10,V ugm-3,307,V ugm-3,106,V ugm-3,577,V ugm-3,13,V ugm-3,1.1,V mgm-3,62,V ugm-3 (TEOM FDMS),54,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),45,V ugm-3 (TEOM FDMS),38,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2016-12-03,48,V ugm-3,37,V ugm-3,83,V ugm-3,140,V ugm-3,4,V ugm-3,0.43,V mgm-3,32,V ugm-3 (TEOM FDMS),30,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-12-04,32,V ugm-3,73,V ugm-3,78,V ugm-3,191,V ugm-3,5,V ugm-3,0.67,V mgm-3,38,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),32,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS)
2016-12-05,3,V ugm-3,220,V ugm-3,94,V ugm-3,430,V ugm-3,10,V ugm-3,1,V mgm-3,69,V ugm-3 (TEOM FDMS),58,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),61,V ugm-3 (TEOM FDMS),49,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS)
2016-12-06,11,V ugm-3,308,V ugm-3,106,V ugm-3,578,V ugm-3,12,V ugm-3,1.3,V mgm-3,72,V ugm-3 (TEOM FDMS),61,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),62,V ugm-3 (TEOM FDMS),50,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS)
2016-12-07,23,V ugm-3,29,V ugm-3,63,V ugm-3,94,V ugm-3,3,V ugm-3,0.32,V mgm-3,42,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),34,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS)
2016-12-08,40,V ugm-3,16,V ugm-3,57,V ugm-3,81,V ugm-3,2,V ugm-3,0.29,V mgm-3,31,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS)
2016-12-09,29,V ugm-3,17,V ugm-3,63,V ugm-3,89,V ugm-3,2,V ugm-3,0.27,V mgm-3,33,V ugm-3 (TEOM FDMS),27,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS)
