Date,Start hour,Casual hires at terminal
22/02/2012,16,144
22/02/2012,17,292
22/02/2012,18,237
22/02/2012,19,165
22/02/2012,20,130
22/02/2012,21,79
22/02/2012,22,83
22/02/2012,23,79
23/02/2012,0,49
23/02/2012,1,49
23/02/2012,2,38
23/02/2012,3,21
23/02/2012,4,31
23/02/2012,5,17
23/02/2012,6,42
23/02/2012,7,123
23/02/2012,8,324
23/02/2012,9,230
23/02/2012,10,197
23/02/2012,11,235
23/02/2012,12,289
23/02/2012,13,373
23/02/2012,14,356
23/02/2012,15,471
23/02/2012,16,454
23/02/2012,17,565
23/02/2012,18,431
23/02/2012,19,310
23/02/2012,20,191
23/02/2012,21,173
23/02/2012,22,153
23/02/2012,23,111
24/02/2012,0,96
24/02/2012,1,47
24/02/2012,2,27
24/02/2012,3,27
24/02/2012,4,18
24/02/2012,5,14
24/02/2012,6,35
24/02/2012,7,126
24/02/2012,8,309
24/02/2012,9,260
24/02/2012,10,220
24/02/2012,11,260
24/02/2012,12,343
24/02/2012,13,357
24/02/2012,14,409
24/02/2012,15,472
24/02/2012,16,511
24/02/2012,17,473
24/02/2012,18,439
24/02/2012,19,257
24/02/2012,20,209
24/02/2012,21,187
24/02/2012,22,1
24/02/2012,23,1
25/02/2012,0,122
25/02/2012,1,178
25/02/2012,2,161
25/02/2012,3,182
25/02/2012,4,62
25/02/2012,5,19
25/02/2012,6,41
25/02/2012,7,47
25/02/2012,8,70
25/02/2012,9,172
25/02/2012,10,361
25/02/2012,11,592
25/02/2012,12,834
25/02/2012,13,1117
25/02/2012,14,1267
25/02/2012,15,1325
25/02/2012,16,1229
25/02/2012,17,944
25/02/2012,18,506
25/02/2012,19,319
25/02/2012,20,240
25/02/2012,21,226
25/02/2012,22,177
25/02/2012,23,169
26/02/2012,0,148
26/02/2012,1,122
26/02/2012,2,143
26/02/2012,3,123
26/02/2012,4,89
26/02/2012,5,49
26/02/2012,6,27
26/02/2012,7,33
26/02/2012,8,82
26/02/2012,9,248
26/02/2012,10,431
26/02/2012,11,723
26/02/2012,12,1005
26/02/2012,13,1253
26/02/2012,14,1271
26/02/2012,15,1271
26/02/2012,16,1102
26/02/2012,17,741
26/02/2012,18,438
26/02/2012,19,290
26/02/2012,20,184
26/02/2012,21,137
26/02/2012,22,115
26/02/2012,23,95
27/02/2012,0,72
27/02/2012,1,28
27/02/2012,2,29
27/02/2012,3,5
27/02/2012,4,13
27/02/2012,5,21
27/02/2012,6,43
27/02/2012,7,130
27/02/2012,8,303
27/02/2012,9,224
27/02/2012,10,200
27/02/2012,11,215
27/02/2012,12,221
27/02/2012,13,268
27/02/2012,14,232
27/02/2012,15,268
27/02/2012,16,357
27/02/2012,17,429
27/02/2012,18,359
27/02/2012,19,200
27/02/2012,20,179
27/02/2012,21,142
27/02/2012,22,94
27/02/2012,23,64
28/02/2012,0,61
28/02/2012,1,32
28/02/2012,2,30
28/02/2012,3,19
28/02/2012,4,10
28/02/2012,5,21
28/02/2012,6,56
28/02/2012,7,130
28/02/2012,8,338
28/02/2012,9,227
28/02/2012,10,164
28/02/2012,11,198
28/02/2012,12,263
28/02/2012,13,264
28/02/2012,14,263
28/02/2012,15,351
28/02/2012,16,462
28/02/2012,17,535
28/02/2012,18,474
28/02/2012,19,230
28/02/2012,20,198
28/02/2012,21,164
28/02/2012,22,152
28/02/2012,23,125
29/02/2012,0,51
29/02/2012,1,52
29/02/2012,2,22
29/02/2012,3,12
29/02/2012,4,8
29/02/2012,5,21
29/02/2012,6,51
29/02/2012,7,131
29/02/2012,8,332
29/02/2012,9,242
29/02/2012,10,171
29/02/2012,11,219
29/02/2012,12,264
29/02/2012,13,309
29/02/2012,14,302
29/02/2012,15,347
29/02/2012,16,437
29/02/2012,17,557
29/02/2012,18,465
29/02/2012,19,333
29/02/2012,20,258
29/02/2012,21,164
29/02/2012,22,177
29/02/2012,23,118
01/03/2012,0,68
01/03/2012,1,38
01/03/2012,2,31
01/03/2012,3,25
01/03/2012,4,17
01/03/2012,5,17
01/03/2012,6,51
01/03/2012,7,155
01/03/2012,8,371
01/03/2012,9,276
01/03/2012,10,248
01/03/2012,11,255
01/03/2012,12,339
01/03/2012,13,365
01/03/2012,14,472
01/03/2012,15,542
01/03/2012,16,598
01/03/2012,17,682
01/03/2012,18,510
01/03/2012,19,295
01/03/2012,20,228
01/03/2012,21,156
01/03/2012,22,147
01/03/2012,23,140
02/03/2012,0,81
02/03/2012,1,65
02/03/2012,2,64
02/03/2012,3,30
02/03/2012,4,13
02/03/2012,5,14
02/03/2012,6,45
02/03/2012,7,150
02/03/2012,8,341
02/03/2012,9,285
02/03/2012,10,225
02/03/2012,11,283
02/03/2012,12,338
02/03/2012,13,382
02/03/2012,14,332
02/03/2012,15,364
02/03/2012,16,435
02/03/2012,17,490
02/03/2012,18,386
02/03/2012,19,248
02/03/2012,20,202
02/03/2012,21,165
02/03/2012,22,155
02/03/2012,23,146
03/03/2012,0,147
03/03/2012,1,136
03/03/2012,2,117
03/03/2012,3,85
03/03/2012,4,63
03/03/2012,5,28
03/03/2012,6,34
03/03/2012,7,38
03/03/2012,8,72
03/03/2012,9,210
03/03/2012,10,206
03/03/2012,11,301
03/03/2012,12,574
03/03/2012,13,856
03/03/2012,14,1002
03/03/2012,15,1156
03/03/2012,16,1116
03/03/2012,17,936
03/03/2012,18,572
03/03/2012,19,336
03/03/2012,20,251
03/03/2012,21,195
03/03/2012,22,162
03/03/2012,23,196
04/03/2012,0,174
04/03/2012,1,172
04/03/2012,2,209
04/03/2012,3,124
04/03/2012,4,72
04/03/2012,5,20
04/03/2012,6,18
04/03/2012,7,16
04/03/2012,8,25
04/03/2012,9,57
04/03/2012,10,92
04/03/2012,11,180
04/03/2012,12,108
04/03/2012,13,63
04/03/2012,14,93
04/03/2012,15,67
04/03/2012,16,52
04/03/2012,17,75
04/03/2012,18,79
04/03/2012,19,55
04/03/2012,20,53
04/03/2012,21,44
04/03/2012,22,51
04/03/2012,23,35
05/03/2012,0,43
05/03/2012,1,26
05/03/2012,2,15
05/03/2012,3,3
05/03/2012,4,5
05/03/2012,5,13
05/03/2012,6,39
05/03/2012,7,95
05/03/2012,8,264
05/03/2012,9,190
05/03/2012,10,144
05/03/2012,11,168
05/03/2012,12,217
05/03/2012,13,267
05/03/2012,14,231
05/03/2012,15,227
05/03/2012,16,296
05/03/2012,17,415
05/03/2012,18,289
05/03/2012,19,210
05/03/2012,20,126
05/03/2012,21,104
05/03/2012,22,69
05/03/2012,23,73
06/03/2012,0,60
06/03/2012,1,30
06/03/2012,2,25
06/03/2012,3,8
06/03/2012,4,15
06/03/2012,5,17
06/03/2012,6,45
06/03/2012,7,124
06/03/2012,8,318
06/03/2012,9,206
06/03/2012,10,159
06/03/2012,11,178
06/03/2012,12,216
06/03/2012,13,270
06/03/2012,14,228
06/03/2012,15,252
06/03/2012,16,320
06/03/2012,17,450
06/03/2012,18,365
06/03/2012,19,217
06/03/2012,20,152
06/03/2012,21,117
06/03/2012,22,125
06/03/2012,23,78
07/03/2012,0,41
07/03/2012,1,27
07/03/2012,2,17
07/03/2012,3,21
07/03/2012,4,6
07/03/2012,5,14
07/03/2012,6,34
07/03/2012,7,133
07/03/2012,8,262
07/03/2012,9,146
07/03/2012,10,78
07/03/2012,11,41
07/03/2012,12,108
07/03/2012,13,77
07/03/2012,14,113
07/03/2012,15,189
07/03/2012,16,236
07/03/2012,17,358
07/03/2012,18,293
07/03/2012,19,215
07/03/2012,20,152
07/03/2012,21,98
07/03/2012,22,134
07/03/2012,23,87
08/03/2012,0,54
08/03/2012,1,32
08/03/2012,2,19
08/03/2012,3,11
08/03/2012,4,11
08/03/2012,5,21
08/03/2012,6,51
08/03/2012,7,131
08/03/2012,8,351
08/03/2012,9,265
08/03/2012,10,191
08/03/2012,11,278
08/03/2012,12,316
08/03/2012,13,383
08/03/2012,14,387
08/03/2012,15,446
08/03/2012,16,406
08/03/2012,17,558
08/03/2012,18,450
08/03/2012,19,325
08/03/2012,20,255
08/03/2012,21,190
08/03/2012,22,159
08/03/2012,23,126
09/03/2012,0,81
09/03/2012,1,56
09/03/2012,2,43
09/03/2012,3,42
09/03/2012,4,8
09/03/2012,5,13
09/03/2012,6,45
09/03/2012,7,165
09/03/2012,8,427
09/03/2012,9,301
09/03/2012,10,242
09/03/2012,11,255
09/03/2012,12,359
09/03/2012,13,319
09/03/2012,14,406
09/03/2012,15,360
09/03/2012,16,475
09/03/2012,17,565
09/03/2012,18,491
09/03/2012,19,351
09/03/2012,20,277
09/03/2012,21,264
09/03/2012,22,195
09/03/2012,23,229
10/03/2012,0,239
10/03/2012,1,177
10/03/2012,2,172
10/03/2012,3,149
10/03/2012,4,99
10/03/2012,5,46
10/03/2012,6,45
10/03/2012,7,47
10/03/2012,8,113
10/03/2012,9,253
10/03/2012,10,438
10/03/2012,11,727
10/03/2012,12,962
10/03/2012,13,1265
10/03/2012,14,1472
10/03/2012,15,1677
10/03/2012,16,1800
10/03/2012,17,1563
10/03/2012,18,895
10/03/2012,19,654
10/03/2012,20,484
10/03/2012,21,328
10/03/2012,22,342
10/03/2012,23,337
11/03/2012,0,323
11/03/2012,1,298
11/03/2012,2,277
11/03/2012,3,201
11/03/2012,4,99
11/03/2012,5,39
11/03/2012,6,64
11/03/2012,7,60
11/03/2012,8,129
11/03/2012,9,262
11/03/2012,10,598
11/03/2012,11,936
11/03/2012,12,1343
11/03/2012,13,1747
11/03/2012,14,2062
11/03/2012,15,2204
11/03/2012,16,2190
11/03/2012,17,2064
11/03/2012,18,1140
11/03/2012,19,596
11/03/2012,20,422
11/03/2012,21,315
11/03/2012,22,285
11/03/2012,23,140
12/03/2012,0,74
12/03/2012,1,60
12/03/2012,2,60
12/03/2012,3,42
12/03/2012,4,19
12/03/2012,5,28
12/03/2012,6,91
12/03/2012,7,237
12/03/2012,8,482
12/03/2012,9,360
12/03/2012,10,400
12/03/2012,11,407
12/03/2012,12,478
12/03/2012,13,571
12/03/2012,14,643
12/03/2012,15,751
12/03/2012,16,848
12/03/2012,17,1045
12/03/2012,18,783
12/03/2012,19,461
12/03/2012,20,377
12/03/2012,21,262
12/03/2012,22,214
12/03/2012,23,146
13/03/2012,0,71
13/03/2012,1,57
13/03/2012,2,39
13/03/2012,3,19
13/03/2012,4,25
13/03/2012,5,28
13/03/2012,6,85
13/03/2012,7,265
13/03/2012,8,531
13/03/2012,9,340
13/03/2012,10,300
13/03/2012,11,300
13/03/2012,12,364
13/03/2012,13,418
13/03/2012,14,429
13/03/2012,15,591
13/03/2012,16,705
13/03/2012,17,926
13/03/2012,18,697
13/03/2012,19,433
13/03/2012,20,266
13/03/2012,21,234
13/03/2012,22,210
13/03/2012,23,152
14/03/2012,0,116
14/03/2012,1,32
14/03/2012,2,26
14/03/2012,3,14
14/03/2012,4,23
14/03/2012,5,13
14/03/2012,6,88
14/03/2012,7,253
14/03/2012,8,529
14/03/2012,9,338
14/03/2012,10,255
14/03/2012,11,330
14/03/2012,12,410
14/03/2012,13,527
14/03/2012,14,563
14/03/2012,15,582
14/03/2012,16,739
14/03/2012,17,1015
14/03/2012,18,782
14/03/2012,19,428
14/03/2012,20,297
14/03/2012,21,241
14/03/2012,22,210
14/03/2012,23,153
15/03/2012,0,77
15/03/2012,1,69
15/03/2012,2,44
15/03/2012,3,31
15/03/2012,4,24
15/03/2012,5,23
15/03/2012,6,59
15/03/2012,7,227
15/03/2012,8,556
15/03/2012,9,350
15/03/2012,10,301
15/03/2012,11,378
15/03/2012,12,575
15/03/2012,13,678
15/03/2012,14,692
15/03/2012,15,843
15/03/2012,16,878
15/03/2012,17,1109
15/03/2012,18,886
15/03/2012,19,493
15/03/2012,20,364
15/03/2012,21,244
15/03/2012,22,237
15/03/2012,23,219
16/03/2012,0,120
16/03/2012,1,83
16/03/2012,2,59
16/03/2012,3,55
16/03/2012,4,25
16/03/2012,5,26
16/03/2012,6,82
16/03/2012,7,251
16/03/2012,8,534
16/03/2012,9,418
16/03/2012,10,311
16/03/2012,11,367
16/03/2012,12,431
16/03/2012,13,477
16/03/2012,14,541
16/03/2012,15,526
16/03/2012,16,637
16/03/2012,17,694
16/03/2012,18,586
16/03/2012,19,443
16/03/2012,20,302
16/03/2012,21,319
16/03/2012,22,264
16/03/2012,23,265
17/03/2012,0,239
17/03/2012,1,227
17/03/2012,2,208
17/03/2012,3,139
17/03/2012,4,92
17/03/2012,5,56
17/03/2012,6,37
17/03/2012,7,84
17/03/2012,8,104
17/03/2012,9,207
17/03/2012,10,232
17/03/2012,11,200
17/03/2012,12,269
17/03/2012,13,421
17/03/2012,14,614
17/03/2012,15,659
17/03/2012,16,665
17/03/2012,17,497
17/03/2012,18,373
17/03/2012,19,288
17/03/2012,20,273
17/03/2012,21,140
17/03/2012,22,184
17/03/2012,23,118
18/03/2012,0,202
18/03/2012,1,194
18/03/2012,2,192
18/03/2012,3,147
18/03/2012,4,117
18/03/2012,5,57
18/03/2012,6,43
18/03/2012,7,52
18/03/2012,8,104
18/03/2012,9,268
18/03/2012,10,730
18/03/2012,11,971
18/03/2012,12,1177
18/03/2012,13,1233
18/03/2012,14,1141
18/03/2012,15,940
18/03/2012,16,832
18/03/2012,17,657
18/03/2012,18,537
18/03/2012,19,360
18/03/2012,20,223
18/03/2012,21,163
18/03/2012,22,175
18/03/2012,23,151
19/03/2012,0,110
19/03/2012,1,38
19/03/2012,2,27
19/03/2012,3,20
19/03/2012,4,24
19/03/2012,5,21
19/03/2012,6,80
19/03/2012,7,224
19/03/2012,8,484
19/03/2012,9,365
19/03/2012,10,324
19/03/2012,11,396
19/03/2012,12,536
19/03/2012,13,535
19/03/2012,14,575
19/03/2012,15,676
19/03/2012,16,715
19/03/2012,17,981
19/03/2012,18,810
19/03/2012,19,487
19/03/2012,20,335
19/03/2012,21,235
19/03/2012,22,221
19/03/2012,23,153
20/03/2012,0,104
20/03/2012,1,102
20/03/2012,2,45
20/03/2012,3,30
20/03/2012,4,13
20/03/2012,5,33
20/03/2012,6,77
20/03/2012,7,269
20/03/2012,8,641
20/03/2012,9,466
20/03/2012,10,356
20/03/2012,11,388
20/03/2012,12,480
20/03/2012,13,496
20/03/2012,14,570
20/03/2012,15,638
20/03/2012,16,781
20/03/2012,17,1047
20/03/2012,18,933
20/03/2012,19,522
20/03/2012,20,391
20/03/2012,21,336
20/03/2012,22,249
20/03/2012,23,212
21/03/2012,0,123
21/03/2012,1,77
21/03/2012,2,46
21/03/2012,3,35
21/03/2012,4,26
21/03/2012,5,22
21/03/2012,6,96
21/03/2012,7,269
21/03/2012,8,615
21/03/2012,9,459
21/03/2012,10,382
21/03/2012,11,431
21/03/2012,12,570
21/03/2012,13,615
21/03/2012,14,684
21/03/2012,15,749
21/03/2012,16,867
21/03/2012,17,1092
21/03/2012,18,852
21/03/2012,19,484
21/03/2012,20,346
21/03/2012,21,263
21/03/2012,22,230
21/03/2012,23,190
22/03/2012,0,146
22/03/2012,1,67
22/03/2012,2,63
22/03/2012,3,28
22/03/2012,4,31
22/03/2012,5,37
22/03/2012,6,82
22/03/2012,7,274
22/03/2012,8,687
22/03/2012,9,510
22/03/2012,10,327
22/03/2012,11,434
22/03/2012,12,593
22/03/2012,13,623
22/03/2012,14,663
22/03/2012,15,670
22/03/2012,16,782
22/03/2012,17,1007
22/03/2012,18,907
22/03/2012,19,462
22/03/2012,20,354
22/03/2012,21,272
22/03/2012,22,255
22/03/2012,23,220
23/03/2012,0,132
23/03/2012,1,109
23/03/2012,2,73
23/03/2012,3,67
23/03/2012,4,32
23/03/2012,5,51
23/03/2012,6,91
23/03/2012,7,276
23/03/2012,8,662
23/03/2012,9,502
23/03/2012,10,407
23/03/2012,11,484
23/03/2012,12,665
23/03/2012,13,868
23/03/2012,14,951
23/03/2012,15,1024
23/03/2012,16,1180
23/03/2012,17,1321
23/03/2012,18,1000
23/03/2012,19,657
23/03/2012,20,498
23/03/2012,21,390
23/03/2012,22,337
23/03/2012,23,385
24/03/2012,0,266
24/03/2012,1,301
24/03/2012,2,187
24/03/2012,3,162
24/03/2012,4,143
24/03/2012,5,82
24/03/2012,6,64
24/03/2012,7,83
24/03/2012,8,199
24/03/2012,9,439
24/03/2012,10,773
24/03/2012,11,1355
24/03/2012,12,1831
24/03/2012,13,2310
24/03/2012,14,2659
24/03/2012,15,2795
24/03/2012,16,2489
24/03/2012,17,2346
24/03/2012,18,1516
24/03/2012,19,799
24/03/2012,20,515
24/03/2012,21,396
24/03/2012,22,13
25/03/2012,0,237
25/03/2012,2,261
25/03/2012,3,140
25/03/2012,4,85
25/03/2012,5,64
25/03/2012,6,46
25/03/2012,7,99
25/03/2012,8,238
25/03/2012,9,536
25/03/2012,10,966
25/03/2012,11,1334
25/03/2012,12,1773
25/03/2012,13,2220
25/03/2012,14,2188
25/03/2012,15,2212
25/03/2012,16,1907
25/03/2012,17,1487
25/03/2012,18,795
25/03/2012,19,416
25/03/2012,20,267
25/03/2012,21,212
25/03/2012,22,147
25/03/2012,23,127
26/03/2012,0,70
26/03/2012,1,27
26/03/2012,2,17
26/03/2012,3,20
26/03/2012,4,30
26/03/2012,5,70
26/03/2012,6,201
26/03/2012,7,506
26/03/2012,8,419
26/03/2012,9,336
26/03/2012,10,479
26/03/2012,11,562
26/03/2012,12,719
26/03/2012,13,796
26/03/2012,14,929
26/03/2012,15,1016
26/03/2012,16,1326
26/03/2012,17,1272
26/03/2012,18,790
26/03/2012,19,436
26/03/2012,20,301
26/03/2012,21,251
26/03/2012,22,180
26/03/2012,23,117
27/03/2012,0,76
27/03/2012,1,82
27/03/2012,2,30
27/03/2012,3,34
27/03/2012,4,35
27/03/2012,5,92
27/03/2012,6,281
27/03/2012,7,643
27/03/2012,8,489
27/03/2012,9,394
27/03/2012,10,454
27/03/2012,11,593
27/03/2012,12,728
27/03/2012,13,772
27/03/2012,14,913
27/03/2012,15,1056
27/03/2012,16,1378
27/03/2012,17,1376
27/03/2012,18,927
27/03/2012,19,477
27/03/2012,20,378
27/03/2012,21,260
27/03/2012,22,224
27/03/2012,23,148
28/03/2012,0,89
28/03/2012,1,63
28/03/2012,2,48
28/03/2012,3,25
28/03/2012,4,27
28/03/2012,5,88
28/03/2012,6,273
28/03/2012,7,725
28/03/2012,8,508
28/03/2012,9,420
28/03/2012,10,545
28/03/2012,11,749
28/03/2012,12,803
28/03/2012,13,970
28/03/2012,14,1061
28/03/2012,15,1207
28/03/2012,16,1549
28/03/2012,17,1633
28/03/2012,18,1017
28/03/2012,19,542
28/03/2012,20,397
28/03/2012,21,339
28/03/2012,22,266
28/03/2012,23,158
29/03/2012,0,103
29/03/2012,1,75
29/03/2012,2,58
29/03/2012,3,27
29/03/2012,4,23
29/03/2012,5,78
29/03/2012,6,306
29/03/2012,7,675
29/03/2012,8,564
29/03/2012,9,413
29/03/2012,10,504
29/03/2012,11,661
29/03/2012,12,741
29/03/2012,13,892
29/03/2012,14,1013
29/03/2012,15,1116
29/03/2012,16,1413
29/03/2012,17,1436
29/03/2012,18,1015
29/03/2012,19,587
29/03/2012,20,392
29/03/2012,21,349
29/03/2012,22,247
29/03/2012,23,155
30/03/2012,0,116
30/03/2012,1,106
30/03/2012,2,37
30/03/2012,3,27
30/03/2012,4,39
30/03/2012,5,78
30/03/2012,6,262
30/03/2012,7,690
30/03/2012,8,472
30/03/2012,9,390
30/03/2012,10,574
30/03/2012,11,737
30/03/2012,12,829
30/03/2012,13,1015
30/03/2012,14,1181
30/03/2012,15,1253
30/03/2012,16,1504
30/03/2012,17,1414
30/03/2012,18,931
30/03/2012,19,644
30/03/2012,20,484
30/03/2012,21,420
30/03/2012,22,382
30/03/2012,23,315
31/03/2012,0,267
31/03/2012,1,186
31/03/2012,2,171
31/03/2012,3,86
31/03/2012,4,42
31/03/2012,5,60
31/03/2012,6,78
31/03/2012,7,163
31/03/2012,8,278
31/03/2012,9,539
31/03/2012,10,689
31/03/2012,11,967
31/03/2012,12,1084
31/03/2012,13,1177
31/03/2012,14,1162
31/03/2012,15,1183
31/03/2012,16,1105
31/03/2012,17,904
31/03/2012,18,643
31/03/2012,19,394
31/03/2012,20,327
31/03/2012,21,265
31/03/2012,22,294
31/03/2012,23,268
01/04/2012,0,266
01/04/2012,1,210
01/04/2012,2,142
01/04/2012,3,82
01/04/2012,4,42
01/04/2012,5,34
01/04/2012,6,44
01/04/2012,7,108
01/04/2012,8,295
01/04/2012,9,759
01/04/2012,10,1020
01/04/2012,11,1482
01/04/2012,12,1790
01/04/2012,13,1971
01/04/2012,14,2195
01/04/2012,15,2108
01/04/2012,16,1980
01/04/2012,17,1716
01/04/2012,18,1081
01/04/2012,19,519
01/04/2012,20,344
01/04/2012,21,313
01/04/2012,22,256
01/04/2012,23,127
02/04/2012,0,93
02/04/2012,1,40
02/04/2012,2,24
02/04/2012,3,28
02/04/2012,4,26
02/04/2012,5,68
02/04/2012,6,229
02/04/2012,7,574
02/04/2012,8,482
02/04/2012,9,480
02/04/2012,10,564
02/04/2012,11,644
02/04/2012,12,756
02/04/2012,13,808
02/04/2012,14,804
02/04/2012,15,999
02/04/2012,16,1194
02/04/2012,17,1257
02/04/2012,18,808
02/04/2012,19,445
02/04/2012,20,344
02/04/2012,21,250
02/04/2012,22,218
02/04/2012,23,123
03/04/2012,0,91
03/04/2012,1,50
03/04/2012,2,22
03/04/2012,3,25
03/04/2012,4,41
03/04/2012,5,104
03/04/2012,6,301
03/04/2012,7,646
03/04/2012,8,459
03/04/2012,9,416
03/04/2012,10,532
03/04/2012,11,587
03/04/2012,12,587
03/04/2012,13,432
03/04/2012,14,499
03/04/2012,15,641
03/04/2012,16,703
03/04/2012,17,782
03/04/2012,18,193
03/04/2012,19,181
03/04/2012,20,127
03/04/2012,22,1
03/04/2012,23,43
04/04/2012,0,45
04/04/2012,1,28
04/04/2012,2,14
04/04/2012,3,24
04/04/2012,4,21
04/04/2012,5,95
04/04/2012,6,234
04/04/2012,7,547
04/04/2012,8,423
04/04/2012,9,365
04/04/2012,10,429
04/04/2012,11,511
04/04/2012,12,534
04/04/2012,13,536
04/04/2012,14,531
04/04/2012,15,571
04/04/2012,16,786
04/04/2012,17,845
04/04/2012,18,553
04/04/2012,19,324
04/04/2012,20,218
04/04/2012,21,220
04/04/2012,22,191
04/04/2012,23,116
05/04/2012,0,60
05/04/2012,1,67
05/04/2012,2,46
05/04/2012,3,28
05/04/2012,4,30
05/04/2012,5,71
05/04/2012,6,212
05/04/2012,7,406
05/04/2012,8,301
05/04/2012,9,253
05/04/2012,10,320
05/04/2012,11,376
05/04/2012,12,471
05/04/2012,13,470
05/04/2012,14,562
05/04/2012,15,607
05/04/2012,16,710
05/04/2012,17,708
05/04/2012,18,520
05/04/2012,19,334
05/04/2012,20,271
05/04/2012,21,211
05/04/2012,22,228
05/04/2012,23,172
06/04/2012,0,168
06/04/2012,1,111
06/04/2012,2,75
06/04/2012,3,63
06/04/2012,4,26
06/04/2012,5,35
06/04/2012,6,64
06/04/2012,7,120
06/04/2012,8,263
06/04/2012,9,516
06/04/2012,10,832
06/04/2012,11,1190
06/04/2012,12,1436
06/04/2012,13,1623
06/04/2012,14,1785
06/04/2012,15,1416
06/04/2012,16,1065
06/04/2012,17,896
06/04/2012,18,592
06/04/2012,19,403
06/04/2012,20,331
06/04/2012,21,243
06/04/2012,22,292
06/04/2012,23,195
07/04/2012,0,212
07/04/2012,1,66
07/04/2012,6,39
07/04/2012,7,105
07/04/2012,8,239
07/04/2012,9,493
07/04/2012,10,692
07/04/2012,11,888
07/04/2012,12,889
07/04/2012,13,939
07/04/2012,14,940
07/04/2012,15,937
07/04/2012,16,871
07/04/2012,17,794
07/04/2012,18,546
07/04/2012,19,397
07/04/2012,20,252
07/04/2012,21,249
07/04/2012,22,260
07/04/2012,23,199
08/04/2012,0,227
08/04/2012,1,202
08/04/2012,2,146
08/04/2012,3,73
08/04/2012,4,39
08/04/2012,5,54
08/04/2012,6,31
08/04/2012,7,42
08/04/2012,8,134
08/04/2012,9,369
08/04/2012,10,618
08/04/2012,11,826
08/04/2012,12,965
08/04/2012,13,970
08/04/2012,14,987
08/04/2012,15,1020
08/04/2012,16,767
08/04/2012,17,855
08/04/2012,18,651
08/04/2012,19,428
08/04/2012,20,315
08/04/2012,21,230
08/04/2012,22,226
08/04/2012,23,199
09/04/2012,0,122
09/04/2012,1,85
09/04/2012,2,71
09/04/2012,3,49
09/04/2012,4,16
09/04/2012,5,28
09/04/2012,6,20
09/04/2012,7,35
09/04/2012,8,49
09/04/2012,9,69
09/04/2012,10,107
09/04/2012,11,125
09/04/2012,12,159
09/04/2012,13,214
09/04/2012,14,299
09/04/2012,15,342
09/04/2012,16,285
09/04/2012,17,287
09/04/2012,18,121
09/04/2012,19,67
09/04/2012,20,78
09/04/2012,21,88
09/04/2012,22,96
09/04/2012,23,60
10/04/2012,0,64
10/04/2012,1,35
10/04/2012,2,15
10/04/2012,3,15
10/04/2012,4,20
10/04/2012,5,53
10/04/2012,6,180
10/04/2012,7,419
10/04/2012,8,328
10/04/2012,9,397
10/04/2012,10,431
10/04/2012,11,585
10/04/2012,12,602
10/04/2012,13,678
10/04/2012,14,664
10/04/2012,15,718
10/04/2012,16,583
10/04/2012,17,730
10/04/2012,18,572
10/04/2012,19,307
10/04/2012,20,196
10/04/2012,21,183
10/04/2012,22,172
10/04/2012,23,93
11/04/2012,0,67
11/04/2012,1,45
11/04/2012,2,21
11/04/2012,3,14
11/04/2012,4,35
11/04/2012,5,73
11/04/2012,6,258
11/04/2012,7,509
11/04/2012,8,372
11/04/2012,9,347
11/04/2012,10,420
11/04/2012,11,533
11/04/2012,12,554
11/04/2012,13,578
11/04/2012,14,640
11/04/2012,15,841
11/04/2012,16,1015
11/04/2012,17,1033
11/04/2012,18,592
11/04/2012,19,386
11/04/2012,20,257
11/04/2012,21,228
11/04/2012,22,214
11/04/2012,23,98
12/04/2012,0,51
12/04/2012,1,64
12/04/2012,2,30
12/04/2012,3,31
12/04/2012,4,26
12/04/2012,5,70
12/04/2012,6,174
12/04/2012,7,446
12/04/2012,8,356
12/04/2012,9,377
12/04/2012,10,343
12/04/2012,11,444
12/04/2012,12,451
12/04/2012,13,273
12/04/2012,14,499
12/04/2012,15,686
12/04/2012,16,841
12/04/2012,17,703
12/04/2012,18,525
12/04/2012,19,336
12/04/2012,20,247
12/04/2012,21,182
12/04/2012,22,184
12/04/2012,23,148
13/04/2012,0,82
13/04/2012,1,56
13/04/2012,2,55
13/04/2012,3,18
13/04/2012,4,34
13/04/2012,5,71
13/04/2012,6,203
13/04/2012,7,505
13/04/2012,8,332
13/04/2012,9,331
13/04/2012,10,413
13/04/2012,11,526
13/04/2012,12,654
13/04/2012,13,699
13/04/2012,14,740
13/04/2012,15,827
13/04/2012,16,851
13/04/2012,17,832
13/04/2012,18,655
13/04/2012,19,403
13/04/2012,20,224
13/04/2012,21,200
13/04/2012,22,203
13/04/2012,23,213
14/04/2012,0,221
14/04/2012,1,160
14/04/2012,2,77
14/04/2012,3,51
14/04/2012,4,29
14/04/2012,5,47
14/04/2012,6,63
14/04/2012,7,140
14/04/2012,8,297
14/04/2012,9,573
14/04/2012,10,830
14/04/2012,11,1179
14/04/2012,12,1310
14/04/2012,13,1458
14/04/2012,14,1551
14/04/2012,15,1502
14/04/2012,16,1338
14/04/2012,17,1054
14/04/2012,18,775
14/04/2012,19,492
14/04/2012,20,277
14/04/2012,21,291
14/04/2012,22,327
14/04/2012,23,298
15/04/2012,0,208
15/04/2012,1,219
15/04/2012,2,163
15/04/2012,3,61
15/04/2012,4,38
15/04/2012,5,47
15/04/2012,6,55
15/04/2012,7,114
15/04/2012,8,294
15/04/2012,9,393
15/04/2012,10,47
15/04/2012,11,11
