Date,Start hour,Member hires made through the app
19/05/2017,7,242
19/05/2017,8,481
19/05/2017,9,238
19/05/2017,10,96
19/05/2017,11,99
19/05/2017,12,115
19/05/2017,13,133
19/05/2017,14,124
19/05/2017,15,128
19/05/2017,16,178
19/05/2017,17,353
19/05/2017,18,280
19/05/2017,19,160
19/05/2017,20,117
19/05/2017,21,75
19/05/2017,22,54
19/05/2017,23,62
20/05/2017,0,32
20/05/2017,1,18
20/05/2017,2,10
20/05/2017,3,10
20/05/2017,4,3
20/05/2017,5,7
20/05/2017,6,15
20/05/2017,7,35
20/05/2017,8,85
20/05/2017,9,129
20/05/2017,10,166
20/05/2017,11,165
20/05/2017,12,187
20/05/2017,13,137
20/05/2017,14,137
20/05/2017,15,143
20/05/2017,16,134
20/05/2017,17,137
20/05/2017,18,145
20/05/2017,19,124
20/05/2017,20,98
20/05/2017,21,57
20/05/2017,22,48
20/05/2017,23,48
21/05/2017,0,28
21/05/2017,1,30
21/05/2017,2,20
21/05/2017,3,10
21/05/2017,4,3
21/05/2017,5,4
21/05/2017,6,11
21/05/2017,7,34
21/05/2017,8,62
21/05/2017,9,94
21/05/2017,10,116
21/05/2017,11,155
21/05/2017,12,172
21/05/2017,13,194
21/05/2017,14,197
21/05/2017,15,200
21/05/2017,16,175
21/05/2017,17,202
21/05/2017,18,182
21/05/2017,19,147
21/05/2017,20,95
21/05/2017,21,59
21/05/2017,22,48
21/05/2017,23,39
22/05/2017,0,16
22/05/2017,1,7
22/05/2017,2,1
22/05/2017,3,1
22/05/2017,4,2
22/05/2017,5,27
22/05/2017,6,127
22/05/2017,7,331
22/05/2017,8,614
22/05/2017,9,296
22/05/2017,10,94
22/05/2017,11,89
22/05/2017,12,128
22/05/2017,13,170
22/05/2017,14,161
22/05/2017,15,150
22/05/2017,16,226
22/05/2017,17,548
22/05/2017,18,522
22/05/2017,19,318
22/05/2017,20,181
22/05/2017,21,106
22/05/2017,22,56
22/05/2017,23,42
23/05/2017,0,20
23/05/2017,1,9
23/05/2017,2,2
23/05/2017,3,2
23/05/2017,4,1
23/05/2017,5,20
23/05/2017,6,142
23/05/2017,7,433
23/05/2017,8,678
23/05/2017,9,302
23/05/2017,10,136
23/05/2017,11,123
23/05/2017,12,153
23/05/2017,13,135
23/05/2017,14,125
23/05/2017,15,164
23/05/2017,16,246
23/05/2017,17,519
23/05/2017,18,538
23/05/2017,19,319
23/05/2017,20,197
23/05/2017,21,122
23/05/2017,22,84
23/05/2017,23,35
24/05/2017,0,21
24/05/2017,1,4
24/05/2017,2,2
24/05/2017,3,3
24/05/2017,5,15
24/05/2017,6,143
24/05/2017,7,438
24/05/2017,8,696
24/05/2017,9,336
24/05/2017,10,157
24/05/2017,11,97
24/05/2017,12,127
24/05/2017,13,171
24/05/2017,14,157
24/05/2017,15,151
24/05/2017,16,277
24/05/2017,17,538
24/05/2017,18,524
24/05/2017,19,329
24/05/2017,20,184
24/05/2017,21,116
24/05/2017,22,92
24/05/2017,23,51
25/05/2017,0,22
25/05/2017,1,13
25/05/2017,2,8
25/05/2017,3,4
25/05/2017,4,5
25/05/2017,5,18
25/05/2017,6,122
25/05/2017,7,412
25/05/2017,8,666
25/05/2017,9,343
25/05/2017,10,129
25/05/2017,11,130
25/05/2017,12,196
25/05/2017,13,171
25/05/2017,14,154
25/05/2017,15,158
25/05/2017,16,256
25/05/2017,17,552
25/05/2017,18,485
25/05/2017,19,280
25/05/2017,20,184
25/05/2017,21,129
25/05/2017,22,111
25/05/2017,23,53
26/05/2017,0,39
26/05/2017,1,13
26/05/2017,2,5
26/05/2017,3,8
26/05/2017,4,4
26/05/2017,5,5
26/05/2017,6,109
26/05/2017,7,300
26/05/2017,8,589
26/05/2017,9,331
26/05/2017,10,153
26/05/2017,11,139
26/05/2017,12,193
26/05/2017,13,190
26/05/2017,14,168
26/05/2017,15,193
26/05/2017,16,232
26/05/2017,17,447
26/05/2017,18,313
26/05/2017,19,202
26/05/2017,20,140
26/05/2017,21,104
26/05/2017,22,81
26/05/2017,23,67
27/05/2017,0,49
27/05/2017,1,29
27/05/2017,2,15
27/05/2017,3,16
27/05/2017,4,6
27/05/2017,5,7
27/05/2017,6,10
27/05/2017,7,24
27/05/2017,8,71
27/05/2017,9,105
27/05/2017,10,135
27/05/2017,11,183
27/05/2017,12,185
27/05/2017,13,202
27/05/2017,14,202
27/05/2017,15,172
27/05/2017,16,165
27/05/2017,17,191
27/05/2017,18,142
27/05/2017,19,118
27/05/2017,20,86
27/05/2017,21,56
27/05/2017,22,57
27/05/2017,23,51
28/05/2017,0,45
28/05/2017,1,26
28/05/2017,2,21
28/05/2017,3,18
28/05/2017,4,5
28/05/2017,5,8
28/05/2017,6,11
28/05/2017,7,21
28/05/2017,8,55
28/05/2017,9,89
28/05/2017,10,129
28/05/2017,11,152
28/05/2017,12,157
28/05/2017,13,164
28/05/2017,14,159
28/05/2017,15,177
28/05/2017,16,86
28/05/2017,17,62
28/05/2017,18,67
28/05/2017,19,104
28/05/2017,20,76
28/05/2017,21,59
28/05/2017,22,52
28/05/2017,23,49
29/05/2017,0,30
29/05/2017,1,10
29/05/2017,2,3
29/05/2017,3,3
29/05/2017,4,2
29/05/2017,5,6
29/05/2017,6,16
29/05/2017,7,34
29/05/2017,8,58
29/05/2017,9,88
29/05/2017,10,117
29/05/2017,11,141
29/05/2017,12,155
29/05/2017,13,172
29/05/2017,14,159
29/05/2017,15,130
29/05/2017,16,142
29/05/2017,17,144
29/05/2017,18,142
29/05/2017,19,110
29/05/2017,20,87
29/05/2017,21,80
29/05/2017,22,62
29/05/2017,23,29
30/05/2017,0,17
30/05/2017,1,12
30/05/2017,2,4
30/05/2017,3,2
30/05/2017,4,3
30/05/2017,5,17
30/05/2017,6,125
30/05/2017,7,340
30/05/2017,8,614
30/05/2017,9,253
30/05/2017,10,106
30/05/2017,11,108
30/05/2017,12,180
30/05/2017,13,133
30/05/2017,14,134
30/05/2017,15,118
30/05/2017,16,223
30/05/2017,17,508
30/05/2017,18,567
30/05/2017,19,299
30/05/2017,20,199
30/05/2017,21,121
30/05/2017,22,70
30/05/2017,23,39
31/05/2017,0,22
31/05/2017,1,7
31/05/2017,2,7
31/05/2017,3,2
31/05/2017,4,2
31/05/2017,5,22
31/05/2017,6,144
31/05/2017,7,398
31/05/2017,8,657
31/05/2017,9,304
31/05/2017,10,119
31/05/2017,11,115
31/05/2017,12,133
31/05/2017,13,167
31/05/2017,14,134
31/05/2017,15,129
31/05/2017,16,207
31/05/2017,17,480
31/05/2017,18,520
31/05/2017,19,318
31/05/2017,20,184
31/05/2017,21,127
31/05/2017,22,94
31/05/2017,23,57
01/06/2017,0,29
01/06/2017,1,13
01/06/2017,2,11
01/06/2017,3,2
01/06/2017,4,1
01/06/2017,5,14
01/06/2017,6,131
01/06/2017,7,376
01/06/2017,8,612
01/06/2017,9,332
01/06/2017,10,123
01/06/2017,11,121
01/06/2017,12,185
01/06/2017,13,154
01/06/2017,14,114
01/06/2017,15,158
01/06/2017,16,232
01/06/2017,17,502
01/06/2017,18,516
01/06/2017,19,303
01/06/2017,20,205
01/06/2017,21,134
01/06/2017,22,82
01/06/2017,23,76
02/06/2017,0,36
02/06/2017,1,10
02/06/2017,2,11
02/06/2017,3,8
02/06/2017,4,5
02/06/2017,5,22
02/06/2017,6,110
02/06/2017,7,289
02/06/2017,8,586
02/06/2017,9,299
02/06/2017,10,132
02/06/2017,11,120
02/06/2017,12,152
02/06/2017,13,175
02/06/2017,14,145
02/06/2017,15,60
02/06/2017,16,186
02/06/2017,17,326
02/06/2017,18,323
02/06/2017,19,215
02/06/2017,20,145
02/06/2017,21,80
02/06/2017,22,72
02/06/2017,23,60
03/06/2017,0,43
03/06/2017,1,18
03/06/2017,2,19
03/06/2017,3,15
03/06/2017,4,7
03/06/2017,5,6
03/06/2017,6,12
03/06/2017,7,35
03/06/2017,8,83
03/06/2017,9,129
03/06/2017,10,152
03/06/2017,11,191
03/06/2017,12,221
03/06/2017,13,255
03/06/2017,14,223
03/06/2017,15,216
03/06/2017,16,233
03/06/2017,17,241
03/06/2017,18,214
03/06/2017,19,162
03/06/2017,20,117
03/06/2017,21,43
03/06/2017,22,57
03/06/2017,23,78
04/06/2017,0,70
04/06/2017,1,40
04/06/2017,2,19
04/06/2017,3,12
04/06/2017,4,8
04/06/2017,5,5
04/06/2017,6,12
04/06/2017,7,16
04/06/2017,8,54
04/06/2017,9,88
04/06/2017,10,144
04/06/2017,11,133
04/06/2017,12,174
04/06/2017,13,196
04/06/2017,14,173
04/06/2017,15,205
04/06/2017,16,208
04/06/2017,17,160
04/06/2017,18,159
04/06/2017,19,102
04/06/2017,20,95
04/06/2017,21,54
04/06/2017,22,48
04/06/2017,23,23
05/06/2017,0,14
05/06/2017,1,3
05/06/2017,2,5
05/06/2017,3,4
05/06/2017,4,1
05/06/2017,5,25
05/06/2017,6,141
05/06/2017,7,376
05/06/2017,8,572
05/06/2017,9,292
05/06/2017,10,94
05/06/2017,11,73
05/06/2017,12,164
05/06/2017,13,141
05/06/2017,14,116
05/06/2017,15,142
05/06/2017,16,189
05/06/2017,17,478
05/06/2017,18,402
05/06/2017,19,127
05/06/2017,20,114
05/06/2017,21,36
05/06/2017,22,35
05/06/2017,23,13
06/06/2017,0,7
06/06/2017,1,5
06/06/2017,2,3
06/06/2017,3,2
06/06/2017,4,3
06/06/2017,5,16
06/06/2017,6,52
06/06/2017,7,103
06/06/2017,8,154
06/06/2017,9,59
06/06/2017,10,18
06/06/2017,11,17
06/06/2017,12,44
06/06/2017,13,80
06/06/2017,14,97
06/06/2017,15,119
06/06/2017,16,150
06/06/2017,17,391
06/06/2017,18,301
06/06/2017,19,105
06/06/2017,20,126
06/06/2017,21,87
06/06/2017,22,55
06/06/2017,23,33
07/06/2017,0,11
07/06/2017,1,7
07/06/2017,2,5
07/06/2017,3,5
07/06/2017,4,4
07/06/2017,5,21
07/06/2017,6,142
07/06/2017,7,349
07/06/2017,8,604
07/06/2017,9,334
07/06/2017,10,131
07/06/2017,11,109
07/06/2017,12,157
07/06/2017,13,127
07/06/2017,14,129
07/06/2017,15,145
07/06/2017,16,231
07/06/2017,17,456
07/06/2017,18,489
07/06/2017,19,275
07/06/2017,20,155
07/06/2017,21,82
07/06/2017,22,80
07/06/2017,23,19
08/06/2017,0,13
08/06/2017,1,7
08/06/2017,2,9
08/06/2017,3,1
08/06/2017,4,4
08/06/2017,5,15
08/06/2017,6,116
08/06/2017,7,348
08/06/2017,8,595
08/06/2017,9,285
08/06/2017,10,128
08/06/2017,11,101
08/06/2017,12,141
08/06/2017,13,133
08/06/2017,14,133
08/06/2017,15,135
08/06/2017,16,216
08/06/2017,17,436
08/06/2017,18,454
08/06/2017,19,244
08/06/2017,20,160
08/06/2017,21,102
08/06/2017,22,52
08/06/2017,23,43
09/06/2017,0,25
09/06/2017,1,6
09/06/2017,2,4
09/06/2017,3,8
09/06/2017,4,11
09/06/2017,5,19
09/06/2017,6,118
09/06/2017,7,305
09/06/2017,8,555
09/06/2017,9,288
09/06/2017,10,110
09/06/2017,11,98
09/06/2017,12,155
09/06/2017,13,136
09/06/2017,14,141
09/06/2017,15,170
09/06/2017,16,246
09/06/2017,17,416
09/06/2017,18,385
09/06/2017,19,204
09/06/2017,20,128
09/06/2017,21,82
09/06/2017,22,72
09/06/2017,23,68
10/06/2017,0,48
10/06/2017,1,20
10/06/2017,2,15
10/06/2017,3,9
10/06/2017,4,3
10/06/2017,5,4
10/06/2017,6,22
10/06/2017,7,39
10/06/2017,8,76
10/06/2017,9,129
10/06/2017,10,153
10/06/2017,11,196
10/06/2017,12,210
10/06/2017,13,234
10/06/2017,14,222
10/06/2017,15,225
10/06/2017,16,251
10/06/2017,17,213
10/06/2017,18,178
10/06/2017,19,124
10/06/2017,20,99
10/06/2017,21,82
10/06/2017,22,65
10/06/2017,23,67
11/06/2017,0,42
11/06/2017,1,34
11/06/2017,2,28
11/06/2017,3,12
11/06/2017,4,4
11/06/2017,5,6
11/06/2017,6,14
11/06/2017,7,25
11/06/2017,8,46
11/06/2017,9,83
11/06/2017,10,111
11/06/2017,11,168
11/06/2017,12,202
11/06/2017,13,221
11/06/2017,14,206
11/06/2017,15,183
11/06/2017,16,212
11/06/2017,17,207
11/06/2017,18,179
11/06/2017,19,124
11/06/2017,20,100
11/06/2017,21,55
11/06/2017,22,43
11/06/2017,23,30
12/06/2017,0,16
12/06/2017,1,8
12/06/2017,2,8
12/06/2017,3,4
12/06/2017,4,4
12/06/2017,5,20
12/06/2017,6,143
12/06/2017,7,370
12/06/2017,8,654
12/06/2017,9,250
12/06/2017,10,118
12/06/2017,11,95
12/06/2017,12,126
12/06/2017,13,117
12/06/2017,14,96
12/06/2017,15,128
12/06/2017,16,221
12/06/2017,17,561
12/06/2017,18,554
12/06/2017,19,332
12/06/2017,20,196
12/06/2017,21,103
12/06/2017,22,66
12/06/2017,23,36
13/06/2017,0,19
13/06/2017,1,10
13/06/2017,2,3
13/06/2017,3,3
13/06/2017,4,7
13/06/2017,5,18
13/06/2017,6,157
13/06/2017,7,413
13/06/2017,8,701
13/06/2017,9,311
13/06/2017,10,152
13/06/2017,11,121
13/06/2017,12,155
13/06/2017,13,162
13/06/2017,14,154
13/06/2017,15,179
13/06/2017,16,252
13/06/2017,17,593
13/06/2017,18,586
13/06/2017,19,373
13/06/2017,20,210
13/06/2017,21,140
13/06/2017,22,103
13/06/2017,23,46
14/06/2017,0,31
14/06/2017,1,16
14/06/2017,2,6
14/06/2017,3,2
14/06/2017,4,5
14/06/2017,5,22
14/06/2017,6,148
14/06/2017,7,463
14/06/2017,8,701
14/06/2017,9,340
14/06/2017,10,133
14/06/2017,11,137
14/06/2017,12,153
14/06/2017,13,177
14/06/2017,14,147
14/06/2017,15,160
14/06/2017,16,249
14/06/2017,17,573
14/06/2017,18,547
14/06/2017,19,369
14/06/2017,20,265
14/06/2017,21,145
14/06/2017,22,101
14/06/2017,23,75
15/06/2017,0,24
15/06/2017,1,19
15/06/2017,2,7
15/06/2017,3,2
15/06/2017,4,6
15/06/2017,5,19
15/06/2017,6,136
15/06/2017,7,405
15/06/2017,8,743
15/06/2017,9,359
15/06/2017,10,138
15/06/2017,11,126
15/06/2017,12,178
15/06/2017,13,157
15/06/2017,14,134
15/06/2017,15,182
15/06/2017,16,281
15/06/2017,17,509
15/06/2017,18,588
15/06/2017,19,301
15/06/2017,20,219
15/06/2017,21,124
15/06/2017,22,47
16/06/2017,4,1
16/06/2017,5,20
16/06/2017,6,120
16/06/2017,7,365
16/06/2017,8,638
16/06/2017,9,313
16/06/2017,10,121
16/06/2017,11,136
16/06/2017,12,178
16/06/2017,13,184
16/06/2017,14,172
16/06/2017,15,176
16/06/2017,16,248
16/06/2017,17,489
16/06/2017,18,423
16/06/2017,19,261
16/06/2017,20,164
16/06/2017,21,117
16/06/2017,22,93
16/06/2017,23,90
17/06/2017,0,58
17/06/2017,1,32
17/06/2017,2,20
17/06/2017,3,13
17/06/2017,4,13
17/06/2017,5,15
17/06/2017,6,21
17/06/2017,7,42
17/06/2017,8,92
17/06/2017,9,148
17/06/2017,10,194
17/06/2017,11,254
17/06/2017,12,262
17/06/2017,13,249
17/06/2017,14,212
17/06/2017,15,234
17/06/2017,16,240
17/06/2017,17,205
17/06/2017,18,215
17/06/2017,19,153
17/06/2017,20,119
17/06/2017,21,73
17/06/2017,22,90
17/06/2017,23,77
18/06/2017,0,57
18/06/2017,1,39
18/06/2017,2,30
18/06/2017,3,18
18/06/2017,4,12
18/06/2017,5,7
18/06/2017,6,14
18/06/2017,7,31
18/06/2017,8,60
18/06/2017,9,112
18/06/2017,10,138
18/06/2017,11,204
18/06/2017,12,217
18/06/2017,13,218
18/06/2017,14,205
18/06/2017,15,227
18/06/2017,16,232
18/06/2017,17,234
18/06/2017,18,204
18/06/2017,19,157
18/06/2017,20,140
18/06/2017,21,96
18/06/2017,22,63
18/06/2017,23,41
19/06/2017,0,18
19/06/2017,1,7
19/06/2017,2,8
19/06/2017,3,3
19/06/2017,4,2
19/06/2017,5,18
19/06/2017,6,150
19/06/2017,7,367
19/06/2017,8,272
19/06/2017,9,304
19/06/2017,10,129
19/06/2017,11,124
19/06/2017,12,159
19/06/2017,13,129
19/06/2017,14,139
19/06/2017,15,152
19/06/2017,16,231
19/06/2017,17,660
19/06/2017,18,558
19/06/2017,19,322
19/06/2017,20,216
19/06/2017,21,152
19/06/2017,22,95
19/06/2017,23,53
20/06/2017,0,27
20/06/2017,1,3
20/06/2017,2,8
20/06/2017,3,4
20/06/2017,4,5
20/06/2017,5,22
20/06/2017,6,165
20/06/2017,7,433
20/06/2017,8,742
20/06/2017,9,310
20/06/2017,10,149
20/06/2017,11,146
20/06/2017,12,165
20/06/2017,13,153
20/06/2017,14,151
20/06/2017,15,168
20/06/2017,16,268
20/06/2017,17,632
20/06/2017,18,642
20/06/2017,19,347
20/06/2017,20,205
20/06/2017,21,136
20/06/2017,22,116
20/06/2017,23,61
21/06/2017,0,25
21/06/2017,1,12
21/06/2017,2,3
21/06/2017,3,8
21/06/2017,4,4
21/06/2017,5,20
21/06/2017,6,161
21/06/2017,7,482
21/06/2017,8,767
21/06/2017,9,376
21/06/2017,10,138
21/06/2017,11,102
21/06/2017,12,193
21/06/2017,13,164
21/06/2017,14,153
21/06/2017,15,181
21/06/2017,16,272
21/06/2017,17,650
21/06/2017,18,565
21/06/2017,19,334
21/06/2017,20,210
21/06/2017,21,182
21/06/2017,22,110
21/06/2017,23,67
22/06/2017,0,29
22/06/2017,1,16
22/06/2017,2,13
22/06/2017,3,3
22/06/2017,4,6
22/06/2017,5,24
22/06/2017,6,161
22/06/2017,7,427
22/06/2017,8,740
22/06/2017,9,273
22/06/2017,10,166
22/06/2017,11,148
22/06/2017,12,169
22/06/2017,13,174
22/06/2017,14,152
22/06/2017,15,162
22/06/2017,16,266
22/06/2017,17,528
22/06/2017,18,492
22/06/2017,19,296
22/06/2017,20,180
22/06/2017,21,122
22/06/2017,22,25
22/06/2017,23,64
23/06/2017,0,38
23/06/2017,1,19
23/06/2017,2,7
23/06/2017,3,7
23/06/2017,4,5
23/06/2017,5,19
23/06/2017,6,117
23/06/2017,7,352
23/06/2017,8,676
23/06/2017,9,332
23/06/2017,10,134
23/06/2017,11,154
23/06/2017,12,177
23/06/2017,13,193
23/06/2017,14,160
23/06/2017,15,202
23/06/2017,16,264
23/06/2017,17,505
23/06/2017,18,380
23/06/2017,19,250
23/06/2017,20,142
23/06/2017,21,113
23/06/2017,22,86
23/06/2017,23,72
24/06/2017,0,47
24/06/2017,1,23
24/06/2017,2,20
24/06/2017,3,9
24/06/2017,4,7
24/06/2017,5,15
24/06/2017,6,22
24/06/2017,7,34
24/06/2017,8,64
24/06/2017,9,96
24/06/2017,10,135
24/06/2017,11,198
24/06/2017,12,212
24/06/2017,13,201
24/06/2017,14,166
24/06/2017,15,201
24/06/2017,16,172
24/06/2017,17,165
24/06/2017,18,160
24/06/2017,19,116
24/06/2017,20,95
24/06/2017,21,57
24/06/2017,22,69
24/06/2017,23,51
25/06/2017,0,41
25/06/2017,1,28
25/06/2017,2,15
25/06/2017,3,14
25/06/2017,4,11
25/06/2017,5,5
25/06/2017,6,18
25/06/2017,7,22
25/06/2017,8,64
25/06/2017,9,86
25/06/2017,10,109
25/06/2017,11,156
25/06/2017,12,187
25/06/2017,13,224
25/06/2017,14,202
25/06/2017,15,164
25/06/2017,16,185
25/06/2017,17,193
25/06/2017,18,199
25/06/2017,19,104
25/06/2017,20,88
25/06/2017,21,83
25/06/2017,22,55
25/06/2017,23,28
26/06/2017,0,24
26/06/2017,1,13
26/06/2017,2,4
26/06/2017,3,2
26/06/2017,4,2
26/06/2017,5,17
26/06/2017,6,122
26/06/2017,7,383
26/06/2017,8,714
26/06/2017,9,263
26/06/2017,10,127
26/06/2017,11,121
26/06/2017,12,174
26/06/2017,13,157
26/06/2017,14,132
26/06/2017,15,151
26/06/2017,16,254
26/06/2017,17,645
26/06/2017,18,588
26/06/2017,19,357
26/06/2017,20,218
26/06/2017,21,107
26/06/2017,22,70
26/06/2017,23,33
27/06/2017,0,9
27/06/2017,1,6
27/06/2017,2,4
27/06/2017,3,2
27/06/2017,4,1
27/06/2017,5,26
27/06/2017,6,129
27/06/2017,7,412
27/06/2017,8,744
27/06/2017,9,325
27/06/2017,10,113
27/06/2017,11,77
27/06/2017,12,143
27/06/2017,13,141
27/06/2017,14,67
27/06/2017,15,51
27/06/2017,16,163
27/06/2017,17,260
27/06/2017,18,233
27/06/2017,19,88
27/06/2017,20,68
27/06/2017,21,26
27/06/2017,22,18
27/06/2017,23,11
28/06/2017,0,2
28/06/2017,1,4
28/06/2017,3,1
28/06/2017,4,3
28/06/2017,5,16
28/06/2017,6,105
28/06/2017,7,345
28/06/2017,8,601
28/06/2017,9,273
28/06/2017,10,59
28/06/2017,11,110
28/06/2017,12,150
28/06/2017,13,121
28/06/2017,14,122
28/06/2017,15,139
28/06/2017,16,189
28/06/2017,17,516
28/06/2017,18,493
28/06/2017,19,276
28/06/2017,20,170
28/06/2017,21,96
28/06/2017,22,94
28/06/2017,23,50
29/06/2017,0,28
29/06/2017,1,19
29/06/2017,2,5
29/06/2017,3,6
29/06/2017,4,3
29/06/2017,5,16
29/06/2017,6,132
29/06/2017,7,408
29/06/2017,8,710
29/06/2017,9,346
29/06/2017,10,124
29/06/2017,11,134
29/06/2017,12,157
29/06/2017,13,164
29/06/2017,14,133
29/06/2017,15,164
29/06/2017,16,236
29/06/2017,17,536
29/06/2017,18,531
29/06/2017,19,302
29/06/2017,20,192
29/06/2017,21,129
29/06/2017,22,101
29/06/2017,23,77
30/06/2017,0,37
30/06/2017,1,13
30/06/2017,2,7
30/06/2017,3,4
30/06/2017,4,2
30/06/2017,5,15
30/06/2017,6,115
30/06/2017,7,371
30/06/2017,8,639
30/06/2017,9,337
30/06/2017,10,131
30/06/2017,11,156
30/06/2017,12,156
30/06/2017,13,194
30/06/2017,14,159
30/06/2017,15,202
30/06/2017,16,302
30/06/2017,17,483
30/06/2017,18,400
30/06/2017,19,248
30/06/2017,20,153
30/06/2017,21,109
30/06/2017,22,98
30/06/2017,23,61
01/07/2017,0,42
01/07/2017,1,28
01/07/2017,2,23
01/07/2017,3,17
01/07/2017,4,8
01/07/2017,5,7
01/07/2017,6,16
01/07/2017,7,52
01/07/2017,8,76
01/07/2017,9,98
01/07/2017,10,168
01/07/2017,11,177
01/07/2017,12,239
01/07/2017,13,247
01/07/2017,14,194
01/07/2017,15,205
01/07/2017,16,215
01/07/2017,17,206
01/07/2017,18,175
01/07/2017,19,163
01/07/2017,20,123
01/07/2017,21,93
01/07/2017,22,20
01/07/2017,23,63
02/07/2017,0,37
02/07/2017,1,29
02/07/2017,2,27
02/07/2017,3,20
02/07/2017,4,14
02/07/2017,5,7
02/07/2017,6,11
02/07/2017,7,33
02/07/2017,8,45
02/07/2017,9,84
02/07/2017,10,129
02/07/2017,11,196
02/07/2017,12,212
02/07/2017,13,234
02/07/2017,14,233
02/07/2017,15,233
02/07/2017,16,240
02/07/2017,17,244
02/07/2017,18,211
02/07/2017,19,174
02/07/2017,20,149
02/07/2017,21,99
02/07/2017,22,74
02/07/2017,23,41
03/07/2017,0,25
03/07/2017,1,10
03/07/2017,2,3
03/07/2017,3,3
03/07/2017,4,1
03/07/2017,5,18
03/07/2017,6,133
03/07/2017,7,365
03/07/2017,8,581
03/07/2017,9,270
03/07/2017,10,122
03/07/2017,11,92
03/07/2017,12,134
03/07/2017,13,135
03/07/2017,14,114
03/07/2017,15,145
03/07/2017,16,226
03/07/2017,17,529
03/07/2017,18,551
03/07/2017,19,290
03/07/2017,20,175
03/07/2017,21,111
03/07/2017,22,66
03/07/2017,23,9
04/07/2017,0,15
04/07/2017,1,10
04/07/2017,2,3
04/07/2017,3,4
04/07/2017,4,1
04/07/2017,5,19
04/07/2017,6,127
04/07/2017,7,400
04/07/2017,8,656
04/07/2017,9,265
04/07/2017,10,100
04/07/2017,11,117
04/07/2017,12,107
04/07/2017,13,121
04/07/2017,14,127
04/07/2017,15,138
04/07/2017,16,234
04/07/2017,17,533
04/07/2017,18,424
04/07/2017,19,314
04/07/2017,20,190
04/07/2017,21,106
04/07/2017,22,78
04/07/2017,23,44
05/07/2017,0,22
05/07/2017,1,6
05/07/2017,2,5
05/07/2017,4,2
05/07/2017,5,15
05/07/2017,6,133
05/07/2017,7,386
05/07/2017,8,571
05/07/2017,9,251
05/07/2017,10,118
05/07/2017,11,114
05/07/2017,12,119
05/07/2017,13,153
05/07/2017,14,122
05/07/2017,15,155
05/07/2017,16,228
05/07/2017,17,439
05/07/2017,18,468
05/07/2017,19,229
05/07/2017,20,187
05/07/2017,21,112
05/07/2017,22,87
05/07/2017,23,34
06/07/2017,0,20
06/07/2017,1,6
06/07/2017,2,9
06/07/2017,3,2
06/07/2017,4,4
06/07/2017,5,10
06/07/2017,6,125
06/07/2017,7,342
06/07/2017,8,444
06/07/2017,9,269
06/07/2017,10,116
06/07/2017,11,93
06/07/2017,12,121
06/07/2017,13,113
06/07/2017,14,106
06/07/2017,15,137
06/07/2017,16,191
06/07/2017,17,421
06/07/2017,18,395
06/07/2017,19,215
06/07/2017,20,149
06/07/2017,21,106
06/07/2017,22,93
06/07/2017,23,42
07/07/2017,0,29
07/07/2017,1,12
07/07/2017,2,5
07/07/2017,3,4
07/07/2017,4,4
07/07/2017,5,10
07/07/2017,6,97
07/07/2017,7,282
07/07/2017,8,540
07/07/2017,9,265
07/07/2017,10,109
07/07/2017,11,101
07/07/2017,12,143
07/07/2017,13,130
07/07/2017,14,103
07/07/2017,15,146
07/07/2017,16,206
07/07/2017,17,349
07/07/2017,18,281
07/07/2017,19,179
07/07/2017,20,114
07/07/2017,21,81
07/07/2017,22,67
07/07/2017,23,49
08/07/2017,0,19
08/07/2017,1,27
08/07/2017,2,8
08/07/2017,3,9
08/07/2017,4,3
08/07/2017,5,7
08/07/2017,6,11
08/07/2017,7,43
08/07/2017,8,76
08/07/2017,9,87
08/07/2017,10,102
08/07/2017,11,145
08/07/2017,12,153
08/07/2017,13,135
08/07/2017,14,139
08/07/2017,15,110
08/07/2017,16,127
08/07/2017,17,125
08/07/2017,18,132
08/07/2017,19,118
08/07/2017,20,83
08/07/2017,21,61
08/07/2017,22,61
08/07/2017,23,41
09/07/2017,0,38
09/07/2017,1,14
09/07/2017,2,14
09/07/2017,3,10
09/07/2017,4,3
09/07/2017,5,8
09/07/2017,6,8
09/07/2017,7,28
09/07/2017,8,39
09/07/2017,9,63
09/07/2017,10,97
09/07/2017,11,129
09/07/2017,12,128
09/07/2017,13,126
09/07/2017,14,118
09/07/2017,15,141
09/07/2017,16,134
09/07/2017,17,154
09/07/2017,18,116
09/07/2017,19,83
09/07/2017,20,61
09/07/2017,21,61
09/07/2017,22,46
09/07/2017,23,26
10/07/2017,0,16
10/07/2017,1,7
10/07/2017,2,2
10/07/2017,3,4
10/07/2017,4,1
10/07/2017,5,14
10/07/2017,6,116
10/07/2017,7,304
10/07/2017,8,440
10/07/2017,9,217
10/07/2017,10,98
10/07/2017,11,71
10/07/2017,12,122
10/07/2017,13,104
10/07/2017,14,82
10/07/2017,15,121
10/07/2017,16,198
10/07/2017,17,473
10/07/2017,18,475
10/07/2017,19,320
10/07/2017,20,226
10/07/2017,21,134
10/07/2017,22,75
10/07/2017,23,34
11/07/2017,0,24
11/07/2017,1,9
11/07/2017,2,6
11/07/2017,3,3
11/07/2017,4,2
11/07/2017,5,23
11/07/2017,6,175
11/07/2017,7,433
11/07/2017,8,747
11/07/2017,9,349
11/07/2017,10,150
11/07/2017,11,101
11/07/2017,12,131
11/07/2017,13,88
